"sampleID"	"DepMap_ID"	"PvA"	"UMAP_1"	"UMAP_2"	"lineage"	"subtype"	"Primary/Metastasis"	"type"	"cluster"	"cancer_type"	"RF_class"	"RF_probability"	"RF_probability_margin"	"Celligner_class"	"Celligner_class_confidence"	"uncorrected_tumor_class"	"uncorrected_tumor_prop"	"undifferentiated_cluster"
"TCGA-HT-7620-01"	NA	NA	8.80414436084462	-7.78690246283726	"central_nervous_system"	"glioma"	NA	"tumor"	20	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-2G-AAH3-01"	NA	NA	6.32596303863597	6.79729921099234	"germ_cell"	"seminoma"	NA	"tumor"	48	"Pediatric Germ Cell"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-HT-7480-01"	NA	NA	11.5084165949109	-9.03714674964855	"central_nervous_system"	"glioma"	NA	"tumor"	44	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A2-A4S0-01"	NA	NA	-4.64695267587829	5.55899050880927	"breast"	"luminal A"	NA	"tumor"	59	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-ET-A25O-01"	NA	NA	-3.85020773024406	-8.97055279370472	"thyroid"	"thyroid carcinoma"	NA	"tumor"	8	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-MS-A51U-01"	NA	NA	-4.19132823717553	1.10433746059657	"breast"	"luminal A"	NA	"tumor"	30	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-06-0157-01"	NA	NA	6.90601341129638	-9.57997469232936	"central_nervous_system"	"glioblastoma multiforme"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B0-4694-01"	NA	NA	0.289164258239419	-0.896710761895294	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DX-A1KU-01"	NA	NA	4.45724679077835	-3.93092043935774	"soft_tissue"	"dedifferentiated liposarcoma"	NA	"tumor"	14	"soft_tissue"	NA	NA	NA	NA	NA	NA	NA	TRUE
"TCGA-BR-8592-01"	NA	NA	1.08230383549929	-3.43550837707435	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	26	"gastric"	NA	NA	NA	NA	NA	NA	NA	TRUE
"TCGA-BR-8295-01"	NA	NA	-2.28028392732827	6.44901875155708	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	63	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-04-1343-01"	NA	NA	3.22212328295321	-9.56494481993181	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	13	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CM-5862-01"	NA	NA	-7.17357816508877	7.88637360769763	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-D7-A6F0-01"	NA	NA	-2.66492614375455	6.14565649774502	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	63	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-25-1626-01"	NA	NA	1.93950063670206	-8.43546248620321	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	13	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-HC-7077-01"	NA	NA	3.31448472937117	3.29971459145151	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	21	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-S9-A7J0-01"	NA	NA	8.58956706176484	-8.70322065151369	"central_nervous_system"	"glioma"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-WC-A87U-01"	NA	NA	8.49899017740231	6.07463943650634	"eye"	"uveal melanoma"	NA	"tumor"	56	"eye"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B1-5398-01"	NA	NA	-1.76858437084858	-4.5961405846713	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-X7-A8DE-01"	NA	NA	2.10559355665373	8.33907834352519	"thymus"	"thymoma"	NA	"tumor"	43	"thymus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B7-5816-01"	NA	NA	-9.58674876800992	3.87515186051252	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	6	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B8-A54F-01"	NA	NA	-0.678391959269551	-0.706760649889723	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A7-A3IZ-01"	NA	NA	-4.26931505181987	4.37554743649287	"breast"	"luminal A"	NA	"tumor"	59	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-G3-AAV6-01"	NA	NA	-2.08086270057398	8.40174733901527	"liver"	"hepatocellular carcinoma"	NA	"tumor"	36	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-20-PASPLU-09"	NA	NA	-1.98340511967399	12.7798091789938	"blood"	"acute myeloid leukemia"	NA	"tumor"	49	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-VW-A7QS-01"	NA	NA	9.22103373181886	-7.59967021916337	"central_nervous_system"	"glioma"	NA	"tumor"	20	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-20-PASPLU-04"	NA	NA	0.0556008710179612	13.4886927153297	"blood"	"acute myeloid leukemia"	NA	"tumor"	49	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BJ-A3PU-01"	NA	NA	-3.06227804228224	-7.51277533238355	"thyroid"	"thyroid carcinoma"	NA	"tumor"	8	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-ZB-A96K-01"	NA	NA	1.56661346636779	8.07625265392639	"thymus"	"thymoma"	NA	"tumor"	43	"thymus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-55-8208-01"	NA	NA	-10.6163768157089	-0.608584900826287	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EY-A5W2-01"	NA	NA	1.11966200361093	-6.77948688202076	"uterus"	"uterine endometrioid"	NA	"tumor"	32	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-PG-A6IB-01"	NA	NA	4.52564270775842	-2.89415998338651	"uterus"	"uterine endometrioid"	NA	"tumor"	50	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-XK-AAJA-01"	NA	NA	3.33248421994398	3.28775115250551	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	21	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-13-1492-01"	NA	NA	3.09684998371722	-8.49266277480157	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	13	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-F4-6805-01"	NA	NA	-8.4369080987337	6.67880296808518	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-12-3653-01"	NA	NA	6.33704709677637	-9.68018131086378	"central_nervous_system"	"glioblastoma multiforme"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DX-AB2H-01"	NA	NA	4.5949293425185	-4.00165906511768	"soft_tissue"	"dedifferentiated liposarcoma"	NA	"tumor"	14	"soft_tissue"	NA	NA	NA	NA	NA	NA	NA	TRUE
"TCGA-EE-A3JE-06"	NA	NA	6.05591116725411	3.2612561521997	"skin"	"transitory"	NA	"tumor"	3	"skin"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-21-PASFLG-41"	NA	NA	3.06257046825274	14.1347215085557	"blood"	"acute myeloid leukemia"	NA	"tumor"	69	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A2-A0D2-01"	NA	NA	-4.54634346177326	-2.50709036733321	"breast"	"basal"	NA	"tumor"	25	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A2-A1G0-01"	NA	NA	-4.07832975572156	2.1430962215466	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-2G-AAGT-01"	NA	NA	-1.85087980037967	6.71414208577921	"germ_cell"	"non-seminoma"	NA	"tumor"	63	"germ_cell"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AR-A0U3-01"	NA	NA	-3.98313295228867	3.7466518285244	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CQ-A4CA-01"	NA	NA	-10.983171622282	-5.28682847202058	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	22	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BK-A6W4-01"	NA	NA	1.59672114288111	-6.5573395896255	"uterus"	"uterine endometrioid"	NA	"tumor"	32	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-TM-A84Q-01"	NA	NA	7.69746221001793	-7.756952497729	"central_nervous_system"	"glioma"	NA	"tumor"	20	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-XF-AAMW-01"	NA	NA	-9.32103446773372	-3.15770871113322	"urinary_tract"	"bladder urothelial carcinoma"	NA	"tumor"	7	"urinary_tract"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AK-3451-01"	NA	NA	0.848333766283752	0.640018388278082	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DD-A73F-01"	NA	NA	-4.13969418440269	9.79627879353192	"liver"	"hepatocellular carcinoma"	NA	"tumor"	16	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-WC-A87Y-01"	NA	NA	8.43275467999537	5.73763809795717	"eye"	"uveal melanoma"	NA	"tumor"	56	"eye"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-WX-AA46-01"	NA	NA	-3.63620416986266	10.5217359180368	"liver"	"hepatocellular carcinoma"	NA	"tumor"	16	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-VN-A88R-01"	NA	NA	2.47023758130184	3.96337469864494	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	21	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-76-4926-01"	NA	NA	7.43627029386912	-9.99255829025381	"central_nervous_system"	"glioblastoma multiforme"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-UZ-A9PN-01"	NA	NA	-0.63305809046687	-4.23161141903772	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-75-6206-01"	NA	NA	-11.1273639149495	-1.72545352267321	"lung"	"lung adenocarcinoma"	NA	"tumor"	23	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-36-1571-01"	NA	NA	2.64086625348516	-9.7582239468738	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	24	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-D8-A1XZ-01"	NA	NA	-3.68063092573841	3.52298494432203	"breast"	"luminal B"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CV-7407-01"	NA	NA	-8.91088536938638	-5.33107171704643	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	9	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-FV-A2QQ-01"	NA	NA	-3.23089916915283	10.2201457094585	"liver"	"hepatocellular carcinoma"	NA	"tumor"	16	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-55-6971-01"	NA	NA	-11.2224371981834	-1.17447003141537	"lung"	"lung adenocarcinoma"	NA	"tumor"	23	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-05-4410-01"	NA	NA	-12.3551551412716	0.256632538489058	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CV-7248-01"	NA	NA	-8.0004222098606	-7.44034527089487	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	9	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-86-7954-01"	NA	NA	-11.5770720135203	0.253187348748191	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-26-5133-01"	NA	NA	6.62580511400322	-9.13054405054701	"central_nervous_system"	"glioblastoma multiforme"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-KS-A4I9-01"	NA	NA	-2.78471083365637	-7.84869188458481	"thyroid"	"thyroid carcinoma"	NA	"tumor"	8	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-VD-AA8O-01"	NA	NA	8.14640404517523	5.59320776912576	"eye"	"uveal melanoma"	NA	"tumor"	56	"eye"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A2-A0SW-01"	NA	NA	-2.74023544779823	2.22908804870151	"breast"	"luminal B"	NA	"tumor"	57	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BA-A6DD-01"	NA	NA	-11.0692938960491	-5.10030026963192	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	22	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-FF-8041-01"	NA	NA	6.00122078987114	9.50527515563328	"lymphocyte"	"diffuse large B-cell lymphoma"	NA	"tumor"	29	"lymphocyte"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-50-PAKGZX-01"	NA	NA	9.06631937439503	0.0806610493681527	"kidney"	"wilms tumor"	NA	"tumor"	45	"Wilms"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-VD-A8KO-01"	NA	NA	8.64283789784082	6.22999152887622	"eye"	"uveal melanoma"	NA	"tumor"	56	"eye"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-36-1568-01"	NA	NA	1.34105035132455	-9.8257964695385	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	24	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EU-5904-01"	NA	NA	-0.2937995115501	-0.757689797873125	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-55-8207-01"	NA	NA	-11.5580957936681	0.311076649599612	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AB-3002-03"	NA	NA	1.13933629863965	13.6979321130312	"blood"	"acute myeloid leukemia"	NA	"tumor"	39	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-GU-AATP-01"	NA	NA	-8.04985003383187	-0.173301428184176	"urinary_tract"	"bladder urothelial carcinoma"	NA	"tumor"	19	"urinary_tract"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-06-0211-02"	NA	NA	6.08936701332654	-9.69150030149012	"central_nervous_system"	"glioblastoma multiforme"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-OL-A5DA-01"	NA	NA	-4.03609345137996	2.96280491365118	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-R6-A6L6-01"	NA	NA	-9.3807791089278	-5.04862724011945	"esophagus"	"esophageal carcinoma"	NA	"tumor"	11	"esophagus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A7-A5ZV-01"	NA	NA	-4.3256418410909	-2.17948581195591	"breast"	"basal"	NA	"tumor"	25	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-LL-A50Y-01"	NA	NA	-4.56197471685257	3.96039346816238	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-06-2562-01"	NA	NA	6.57072730115889	-10.0279974506685	"central_nervous_system"	"glioblastoma multiforme"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-UN-AAZ9-01"	NA	NA	-0.664985959388282	-4.61232794013257	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BR-7707-01"	NA	NA	-9.91167144904306	4.28805147486807	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	6	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-KM-8639-01"	NA	NA	-1.86348899728957	-3.24959017930361	"kidney"	"kidney chromophobe"	NA	"tumor"	58	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AX-A3FT-01"	NA	NA	0.168866503451432	-6.70138725825197	"uterus"	"uterine endometrioid"	NA	"tumor"	60	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BP-5007-01"	NA	NA	-0.107967673344847	0.908591845841749	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-30-PAPTAN-01"	NA	NA	12.4477479564345	-3.26027149854534	"peripheral_nervous_system"	"neuroblastoma"	NA	"tumor"	27	"Neuroblastoma"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EJ-7794-01"	NA	NA	1.77708944693382	3.71266850935271	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	18	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-KS-A41J-01"	NA	NA	-3.42438520999898	-8.39017632876067	"thyroid"	"thyroid carcinoma"	NA	"tumor"	8	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A3-3374-01"	NA	NA	-2.6513237531157	-2.97200489842063	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	58	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CK-4951-01"	NA	NA	-9.07226843520288	6.20195301393008	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BP-5180-01"	NA	NA	0.244825606586121	0.115740174461967	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EY-A2OQ-01"	NA	NA	2.13273605615598	-7.18117787966815	"uterus"	"uterine endometrioid"	NA	"tumor"	32	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AB-2815-03"	NA	NA	-0.873636810283533	13.3446721317086	"blood"	"acute myeloid leukemia"	NA	"tumor"	49	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-D7-6524-01"	NA	NA	-9.21111604727332	3.79977647252616	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	6	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-F4-6704-01"	NA	NA	-8.65201623333077	6.37928137522972	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-FS-A1ZW-06"	NA	NA	5.96715039043386	3.60296640788606	"skin"	"transitory"	NA	"tumor"	3	"skin"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A5-A7WK-01"	NA	NA	2.22854682991038	-7.5895899518372	"uterus"	"uterine endometrioid"	NA	"tumor"	32	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CZ-5984-01"	NA	NA	0.337306898219754	0.0539246208937879	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EB-A4IQ-01"	NA	NA	5.176206056883	1.58137642807507	"skin"	"melanocytic"	NA	"tumor"	22	"skin"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-10-PAPBES-03"	NA	NA	6.38409089552004	12.1804014454611	"blood"	"acute lymphoblastic leukemia"	NA	"tumor"	2	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-55-6968-01"	NA	NA	2.25049956115477	-1.13010035349315	"lung"	"lung adenocarcinoma"	NA	"tumor"	54	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-F1-A72C-01"	NA	NA	-8.8532062399113	3.72275828066637	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	6	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-C5-A1MQ-01"	NA	NA	-8.19597555511993	-1.14895060484757	"cervix"	NA	NA	"tumor"	19	"cervix"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CN-A49A-01"	NA	NA	-9.02459573053071	-4.12982127826009	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	12	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-30-PAMVRA-01"	NA	NA	13.5904122640765	-2.29915910138019	"peripheral_nervous_system"	"neuroblastoma"	NA	"tumor"	31	"Neuroblastoma"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-ET-A2N3-01"	NA	NA	-2.3501045784308	-11.1315080308486	"thyroid"	"thyroid carcinoma"	NA	"tumor"	42	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-20-PASFJB-03"	NA	NA	0.802628958451001	12.6276374838452	"blood"	"acute myeloid leukemia"	NA	"tumor"	28	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-C8-A3M7-01"	NA	NA	-4.08622778113337	-0.267177960151003	"breast"	"luminal A"	NA	"tumor"	30	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-20-PATIAK-04"	NA	NA	0.0409483281834107	14.381053261678	"blood"	"acute myeloid leukemia"	NA	"tumor"	28	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CZ-5986-01"	NA	NA	0.212915276985955	0.682546683293309	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-FY-A3ON-01"	NA	NA	-2.97466811027143	-8.22157072635847	"thyroid"	"thyroid carcinoma"	NA	"tumor"	8	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-RY-A847-01"	NA	NA	11.2474992282409	-8.71184169594473	"central_nervous_system"	"glioma"	NA	"tumor"	44	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A2-A0EO-01"	NA	NA	-3.98770217504011	0.634189675437692	"breast"	"luminal A"	NA	"tumor"	30	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-30-PASNML-01"	NA	NA	14.5500643765659	-2.99709276057477	"peripheral_nervous_system"	"neuroblastoma"	NA	"tumor"	31	"Neuroblastoma"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-25-1634-01"	NA	NA	3.30848703412022	-8.86054565309409	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	13	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B0-5083-01"	NA	NA	-2.24174376629808	-2.88217616870453	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	58	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-QB-A6FS-06"	NA	NA	8.35917325408997	3.13514980746323	"skin"	"melanocytic"	NA	"tumor"	3	"skin"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-FR-A729-06"	NA	NA	6.70442083714246	2.52011294475455	"skin"	"transitory"	NA	"tumor"	3	"skin"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BR-A44T-01"	NA	NA	1.11325479229424	-3.81249810598385	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	26	"gastric"	NA	NA	NA	NA	NA	NA	NA	TRUE
"TCGA-3X-AAVC-01"	NA	NA	-10.58991023414	2.87949115465116	"bile_duct"	"cholangiocarcinoma"	NA	"tumor"	47	"bile_duct"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EJ-5517-01"	NA	NA	2.34614143272163	4.45346683848704	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	18	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BK-A0CA-01"	NA	NA	-0.450035438874249	-7.77114640527288	"uterus"	"uterine endometrioid"	NA	"tumor"	60	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-X6-A8C2-01"	NA	NA	3.8849261027946	-4.3706552065977	"soft_tissue"	"undifferentiated pleomorphic sarcoma"	NA	"tumor"	14	"soft_tissue"	NA	NA	NA	NA	NA	NA	NA	TRUE
"TCGA-CW-5581-01"	NA	NA	0.963073378612373	0.232513443102032	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-55-5899-01"	NA	NA	1.61171291336885	-1.66578405076815	"lung"	"lung adenocarcinoma"	NA	"tumor"	54	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-10-PANKAK-09"	NA	NA	7.42536517271022	12.6064777863918	"blood"	"acute lymphoblastic leukemia"	NA	"tumor"	2	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-KQ-A41Q-01"	NA	NA	-6.8085096070009	-0.0483904014006265	"urinary_tract"	"bladder urothelial carcinoma"	NA	"tumor"	15	"urinary_tract"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-E6-A2P8-01"	NA	NA	-6.22228865082605	-5.33557286800354	"uterus"	"uterine endometrioid"	NA	"tumor"	9	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-QR-A70K-01"	NA	NA	9.7962598498633	-4.52706493303848	"adrenal"	"pheochromocytoma & paraganglioma"	NA	"tumor"	27	"adrenal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BR-4257-01"	NA	NA	-9.49770684256172	3.96083394874628	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	6	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-10-PAKSWW-03"	NA	NA	7.1453875460688	13.1072945906804	"blood"	"acute lymphoblastic leukemia"	NA	"tumor"	2	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CG-5725-01"	NA	NA	-4.6672660208022	-5.27980217585529	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	66	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AR-A1AK-01"	NA	NA	-3.94157143374035	2.71060152298564	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-HU-A4GX-01"	NA	NA	-9.33892915042563	4.93325248214365	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	6	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
